USER,POST,EXT,NEU,AGR,CON,OPN,cEXT,cNEU,cAGR,cCON,cOPN,DATE,NETWORKSIZE,BETWEENNESS,NBETWEENNESS,DENSITY,BROKERAGE,NBROKERAGE,TRANSITIVITY,TOKENS
b7b7764cfa1c523e4e93ab2a79a946c4,have make more cookie as well as a bunch of croissant for breakfast and piggy in various blanket for tomorrow afternoon despite the late early hour this be only further awesomeness,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,12/17/09 05:21 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['have', 'make', 'more', 'cookie', 'as', 'well', 'as', 'a', 'bunch', 'of', 'croissant', 'for', 'breakfast', 'and', 'piggy', 'in', 'various', 'blanket', 'for', 'tomorrow', 'afternoon', 'despite', 'the', 'late', 'early', 'hour', 'this', 'be', 'only', 'further', 'awesomeness']"
b7b7764cfa1c523e4e93ab2a79a946c4,have a fair idea of how to manage the 2 5 kid cliche she just need a very strong gentleman name propname and thriteen wet napkin,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,11/24/09 05:07 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['have', 'a', 'fair', 'idea', 'of', 'how', 'to', 'manage', 'the', '2', '5', 'kid', 'cliche', 'she', 'just', 'need', 'a', 'very', 'strong', 'gentleman', 'name', 'propname', 'and', 'thriteen', 'wet', 'napkin']"
b7b7764cfa1c523e4e93ab2a79a946c4,see up also see two chuck norris movie ffffffffffff weird mix ever,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,06/18/09 05:44 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['see', 'up', 'also', 'see', 'two', 'chuck', 'norris', 'movie', 'ffffffffffff', 'weird', 'mix', 'ever']"
b7b7764cfa1c523e4e93ab2a79a946c4,have an autobot lunchbox and can therefore die happy now in other news she have also spend the last three hour on an off read a webcomic that start in 1999,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,12/21/09 03:58 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['have', 'an', 'autobot', 'lunchbox', 'and', 'can', 'therefore', 'die', 'happy', 'now', 'in', 'other', 'news', 'she', 'have', 'also', 'spend', 'the', 'last', 'three', 'hour', 'on', 'an', 'off', 'read', 'a', 'webcomic', 'that', 'start', 'in', '1999']"
b7b7764cfa1c523e4e93ab2a79a946c4,in the post office with the long overdue copy of photoshop for a friend I win at the game of clue,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,12/23/09 04:34 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['in', 'the', 'post', 'office', 'with', 'the', 'long', 'overdue', 'copy', 'of', 'photoshop', 'for', 'a', 'friend', 'I', 'win', 'at', 'the', 'game', 'of', 'clue']"
b7b7764cfa1c523e4e93ab2a79a946c4,clakclakclak rawrrrrr mel haxxxxxx rwrrrrrrrr lolzlolzlolzlolz I be so hood punk stoopid yo,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,12/07/09 08:42 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['clakclakclak', 'rawrrrrr', 'mel', 'haxxxxxx', 'rwrrrrrrrr', 'lolzlolzlolzlolz', 'I', 'be', 'so', 'hood', 'punk', 'stoopid', 'yo']"
b7b7764cfa1c523e4e93ab2a79a946c4,we be not who you think we be we be golden,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,12/26/09 01:31 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['we', 'be', 'not', 'who', 'you', 'think', 'we', 'be', 'we', 'be', 'golden']"
b7b7764cfa1c523e4e93ab2a79a946c4,I be a lumberjack with a castro hat,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,12/30/09 06:45 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['I', 'be', 'a', 'lumberjack', 'with', 'a', 'castro', 'hat']"
b7b7764cfa1c523e4e93ab2a79a946c4,the day you wake up and realize you have just sleep twelve hour and still want to sleep some more be the day you need to get back on a regular sleeping schedule,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,07/06/09 07:25 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['the', 'day', 'you', 'wake', 'up', 'and', 'realize', 'you', 'have', 'just', 'sleep', 'twelve', 'hour', 'and', 'still', 'want', 'to', 'sleep', 'some', 'more', 'be', 'the', 'day', 'you', 'need', 'to', 'get', 'back', 'on', 'a', 'regular', 'sleeping', 'schedule']"
b7b7764cfa1c523e4e93ab2a79a946c4,actually do not mind color with marker as much as she think yay for color vividly creepy villainess d,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,12/31/09 03:31 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['actually', 'do', 'not', 'mind', 'color', 'with', 'marker', 'as', 'much', 'as', 'she', 'think', 'yay', 'for', 'color', 'vividly', 'creepy', 'villainess', 'd']"
b7b7764cfa1c523e4e93ab2a79a946c4,think maybe singe along with the radio during most of the eight hour ride home do not help her throat cough chestcold thingvery much,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,12/30/09 02:10 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['think', 'maybe', 'singe', 'along', 'with', 'the', 'radio', 'during', 'most', 'of', 'the', 'eight', 'hour', 'ride', 'home', 'do', 'not', 'help', 'her', 'throat', 'cough', 'chestcold', 'thingvery', 'much']"
b7b7764cfa1c523e4e93ab2a79a946c4,drive to a gas station number of time send into a panic behind the wheel 6 I hate 40 mph zone d,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,11/30/09 12:31 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['drive', 'to', 'a', 'gas', 'station', 'number', 'of', 'time', 'send', 'into', 'a', 'panic', 'behind', 'the', 'wheel', '6', 'I', 'hate', '40', 'mph', 'zone', 'd']"
b7b7764cfa1c523e4e93ab2a79a946c4,a great new year to everybody 3 make the good of everything you see and never let the bad stuff keep you down for long,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,01/01/09 04:37 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['a', 'great', 'new', 'year', 'to', 'everybody', '3', 'make', 'the', 'good', 'of', 'everything', 'you', 'see', 'and', 'never', 'let', 'the', 'bad', 'stuff', 'keep', 'you', 'down', 'for', 'long']"
b7b7764cfa1c523e4e93ab2a79a946c4,have 48 hour to do pretty much all her break work clean her room do the dish rearrange the furniture in her room and practive drop spin maybe a dozen more time xd why not right,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,01/02/09 10:26 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['have', '48', 'hour', 'to', 'do', 'pretty', 'much', 'all', 'her', 'break', 'work', 'clean', 'her', 'room', 'do', 'the', 'dish', 'rearrange', 'the', 'furniture', 'in', 'her', 'room', 'and', 'practive', 'drop', 'spin', 'maybe', 'a', 'dozen', 'more', 'time', 'xd', 'why', 'not', 'right']"
b7b7764cfa1c523e4e93ab2a79a946c4,be open to request,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,07/30/09 04:57 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['be', 'open', 'to', 'request']"
b7b7764cfa1c523e4e93ab2a79a946c4,be frankly at a loss as far as her current internal project,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,01/06/10 02:49 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['be', 'frankly', 'at', 'a', 'loss', 'as', 'far', 'as', 'her', 'current', 'internal', 'project']"
b7b7764cfa1c523e4e93ab2a79a946c4,be go to stay awake all night then I should be able to just pass out at 9 pm tomorrow today,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,08/07/09 07:40 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['be', 'go', 'to', 'stay', 'awake', 'all', 'night', 'then', 'I', 'should', 'be', 'able', 'to', 'just', 'pass', 'out', 'at', '9', 'pm', 'tomorrow', 'today']"
b7b7764cfa1c523e4e93ab2a79a946c4,can not sleep remedy,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,07/22/09 06:06 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['can', 'not', 'sleep', 'remedy']"
b7b7764cfa1c523e4e93ab2a79a946c4,why be the people I want to talk to never online when I be,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,08/23/09 03:43 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['why', 'be', 'the', 'people', 'I', 'want', 'to', 'talk', 'to', 'never', 'online', 'when', 'I', 'be']"
b7b7764cfa1c523e4e93ab2a79a946c4,need to stop stress over her personal stuff homework beckon with a bejewel smirk claw and I must answer tether by iron to the responsibility of real life,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,01/07/10 09:42 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['need', 'to', 'stop', 'stress', 'over', 'her', 'personal', 'stuff', 'homework', 'beckon', 'with', 'a', 'bejewel', 'smirk', 'claw', 'and', 'I', 'must', 'answer', 'tether', 'by', 'iron', 'to', 'the', 'responsibility', 'of', 'real', 'life']"
b7b7764cfa1c523e4e93ab2a79a946c4,be in love with her hair today 3,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,01/11/10 10:18 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['be', 'in', 'love', 'with', 'her', 'hair', 'today', '3']"
b7b7764cfa1c523e4e93ab2a79a946c4,be right today be pretty much fantastic all around,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,01/16/10 03:39 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['be', 'right', 'today', 'be', 'pretty', 'much', 'fantastic', 'all', 'around']"
b7b7764cfa1c523e4e93ab2a79a946c4,feel tomorrow will be a busy and very nice day,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,01/15/10 03:12 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['feel', 'tomorrow', 'will', 'be', 'a', 'busy', 'and', 'very', 'nice', 'day']"
b7b7764cfa1c523e4e93ab2a79a946c4,be in the last day of her two day mad dash to finish can she get all her work do it time,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,01/03/09 09:13 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['be', 'in', 'the', 'last', 'day', 'of', 'her', 'two', 'day', 'mad', 'dash', 'to', 'finish', 'can', 'she', 'get', 'all', 'her', 'work', 'do', 'it', 'time']"
b7b7764cfa1c523e4e93ab2a79a946c4,be it a problem if my main reason to come to facebook now be to join group and become a fan of thing,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,01/21/10 01:16 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['be', 'it', 'a', 'problem', 'if', 'my', 'main', 'reason', 'to', 'come', 'to', 'facebook', 'now', 'be', 'to', 'join', 'group', 'and', 'become', 'a', 'fan', 'of', 'thing']"
b7b7764cfa1c523e4e93ab2a79a946c4,have a three hour nap this afternoon and can not sleep because of it,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,09/21/09 02:39 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['have', 'a', 'three', 'hour', 'nap', 'this', 'afternoon', 'and', 'can', 'not', 'sleep', 'because', 'of', 'it']"
b7b7764cfa1c523e4e93ab2a79a946c4,my dog be so hood,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,01/07/10 02:59 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['my', 'dog', 'be', 'so', 'hood']"
b7b7764cfa1c523e4e93ab2a79a946c4,be on a roll one short of a turkey now,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,01/28/10 01:41 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['be', 'on', 'a', 'roll', 'one', 'short', 'of', 'a', 'turkey', 'now']"
b7b7764cfa1c523e4e93ab2a79a946c4,can not breathe and feel like her inside be claw their way out through her belly button I hate pain,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,02/02/10 03:25 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['can', 'not', 'breathe', 'and', 'feel', 'like', 'her', 'inside', 'be', 'claw', 'their', 'way', 'out', 'through', 'her', 'belly', 'button', 'I', 'hate', 'pain']"
b7b7764cfa1c523e4e93ab2a79a946c4,be reflect on it and be actually very happy she be not in ib right now,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,10/01/09 11:11 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['be', 'reflect', 'on', 'it', 'and', 'be', 'actually', 'very', 'happy', 'she', 'be', 'not', 'in', 'ib', 'right', 'now']"
b7b7764cfa1c523e4e93ab2a79a946c4,have her class ring in with it be change whoop whoop 3 d,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,02/05/10 03:55 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['have', 'her', 'class', 'ring', 'in', 'with', 'it', 'be', 'change', 'whoop', 'whoop', '3', 'd']"
b7b7764cfa1c523e4e93ab2a79a946c4,kiss kiss lick 3,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,01/31/10 03:38 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['kiss', 'kiss', 'lick', '3']"
b7b7764cfa1c523e4e93ab2a79a946c4,be too lazy to put her stuff back in order maybe tomorrow,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,01/18/10 02:35 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['be', 'too', 'lazy', 'to', 'put', 'her', 'stuff', 'back', 'in', 'order', 'maybe', 'tomorrow']"
b7b7764cfa1c523e4e93ab2a79a946c4,have a serious crush on propname 3,0.4125,0.5,0.5375,0.5625,0.8500000000000001,n,y,n,n,y,01/25/10 02:57 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1,"['have', 'a', 'serious', 'crush', 'on', 'propname', '3']"
318bf822d4f2bd3920367560218619c0,have bed bug ewwwww,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,06/27/09 11:21 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['have', 'bed', 'bug', 'ewwwww']"
318bf822d4f2bd3920367560218619c0,and mosquito bite,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,06/23/09 05:41 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['and', 'mosquito', 'bite']"
318bf822d4f2bd3920367560218619c0,monday be the new thursdays anthony bourdain propname forget your financial trouble,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,06/23/09 05:41 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['monday', 'be', 'the', 'new', 'thursdays', 'anthony', 'bourdain', 'propname', 'forget', 'your', 'financial', 'trouble']"
318bf822d4f2bd3920367560218619c0,be annoy with herself,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,06/19/09 12:26 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['be', 'annoy', 'with', 'herself']"
318bf822d4f2bd3920367560218619c0,be not turn on her cell at the moment or for the next few day do not take it personally,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,07/10/09 10:23 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['be', 'not', 'turn', 'on', 'her', 'cell', 'at', 'the', 'moment', 'or', 'for', 'the', 'next', 'few', 'day', 'do', 'not', 'take', 'it', 'personally']"
318bf822d4f2bd3920367560218619c0,be try to figure out everything,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,06/20/09 01:41 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['be', 'try', 'to', 'figure', 'out', 'everything']"
318bf822d4f2bd3920367560218619c0,want no more friend or exboyfriend drama drama,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,07/17/09 04:28 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['want', 'no', 'more', 'friend', 'or', 'exboyfriend', 'drama', 'drama']"
318bf822d4f2bd3920367560218619c0,be out for the count,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,07/29/09 04:38 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['be', 'out', 'for', 'the', 'count']"
318bf822d4f2bd3920367560218619c0,its the little thing in life fresh flower katie ion netflix instant movie,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,07/24/09 07:03 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['its', 'the', 'little', 'thing', 'in', 'life', 'fresh', 'flower', 'katie', 'ion', 'netflix', 'instant', 'movie']"
318bf822d4f2bd3920367560218619c0,be bum the instant movie do not pull through,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,07/31/09 09:07 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['be', 'bum', 'the', 'instant', 'movie', 'do', 'not', 'pull', 'through']"
318bf822d4f2bd3920367560218619c0,want to go to paris anyone care to accompany I,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,07/22/09 05:48 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['want', 'to', 'go', 'to', 'paris', 'anyone', 'care', 'to', 'accompany', 'I']"
318bf822d4f2bd3920367560218619c0,one minute at a time,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,07/13/09 02:04 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['one', 'minute', 'at', 'a', 'time']"
318bf822d4f2bd3920367560218619c0,love avoid burn a whole in her pocket lesportsac purse and dvd overload,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,07/31/09 11:42 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['love', 'avoid', 'burn', 'a', 'whole', 'in', 'her', 'pocket', 'lesportsac', 'purse', 'and', 'dvd', 'overload']"
318bf822d4f2bd3920367560218619c0,really hate california s economy right now,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,07/20/09 07:11 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['really', 'hate', 'california', 's', 'economy', 'right', 'now']"
318bf822d4f2bd3920367560218619c0,I lose my ex be in a relationship before I,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,06/30/09 05:48 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['I', 'lose', 'my', 'ex', 'be', 'in', 'a', 'relationship', 'before', 'I']"
318bf822d4f2bd3920367560218619c0,be have a great day so far thank to santa paula noon meeting and my mom,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,08/04/09 10:18 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['be', 'have', 'a', 'great', 'day', 'so', 'far', 'thank', 'to', 'santa', 'paula', 'noon', 'meeting', 'and', 'my', 'mom']"
318bf822d4f2bd3920367560218619c0,be propname s bestbian,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,08/23/09 06:03 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['be', 'propname', 's', 'bestbian']"
318bf822d4f2bd3920367560218619c0,miss the ability to drive,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,08/22/09 03:09 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['miss', 'the', 'ability', 'to', 'drive']"
318bf822d4f2bd3920367560218619c0,mi familia de la cuidad de mexico esta aqui necesito que practicar mi espanol,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,08/27/09 05:31 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['mi', 'familia', 'de', 'la', 'cuidad', 'de', 'mexico', 'esta', 'aqui', 'necesito', 'que', 'practicar', 'mi', 'espanol']"
318bf822d4f2bd3920367560218619c0,be wear red lipstick watch movie hot boy and her mother screech at the family dog random do not even begin to describe this scene,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,08/20/09 06:48 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['be', 'wear', 'red', 'lipstick', 'watch', 'movie', 'hot', 'boy', 'and', 'her', 'mother', 'screech', 'at', 'the', 'family', 'dog', 'random', 'do', 'not', 'even', 'begin', 'to', 'describe', 'this', 'scene']"
318bf822d4f2bd3920367560218619c0,anthony bourdain bliss,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,08/25/09 02:20 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['anthony', 'bourdain', 'bliss']"
318bf822d4f2bd3920367560218619c0,turbo tax try charge I 140 dollar to process my taxis my mom do it for free fuck you turbo tax and thank mom for save the day,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,08/22/09 09:51 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['turbo', 'tax', 'try', 'charge', 'I', '140', 'dollar', 'to', 'process', 'my', 'taxis', 'my', 'mom', 'do', 'it', 'for', 'free', 'fuck', 'you', 'turbo', 'tax', 'and', 'thank', 'mom', 'for', 'save', 'the', 'day']"
318bf822d4f2bd3920367560218619c0,be on her way up north to face her judgement,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,09/01/09 08:28 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['be', 'on', 'her', 'way', 'up', 'north', 'to', 'face', 'her', 'judgement']"
318bf822d4f2bd3920367560218619c0,target be my savior sandal dress and shirt oh my,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,07/25/09 03:16 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['target', 'be', 'my', 'savior', 'sandal', 'dress', 'and', 'shirt', 'oh', 'my']"
318bf822d4f2bd3920367560218619c0,be slightly smitten with the phoenix family its weird I know,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,09/13/09 05:13 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['be', 'slightly', 'smitten', 'with', 'the', 'phoenix', 'family', 'its', 'weird', 'I', 'know']"
318bf822d4f2bd3920367560218619c0,be hope to finally get a break tomorrow,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,08/06/09 07:04 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['be', 'hope', 'to', 'finally', 'get', 'a', 'break', 'tomorrow']"
318bf822d4f2bd3920367560218619c0,rhinanna be just get crazy and crazy or more stupid,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,09/10/09 02:58 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['rhinanna', 'be', 'just', 'get', 'crazy', 'and', 'crazy', 'or', 'more', 'stupid']"
318bf822d4f2bd3920367560218619c0,feel like a bum without leg,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,07/15/09 04:14 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['feel', 'like', 'a', 'bum', 'without', 'leg']"
318bf822d4f2bd3920367560218619c0,have a job again be weird but welcome,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,08/08/09 01:04 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['have', 'a', 'job', 'again', 'be', 'weird', 'but', 'welcome']"
318bf822d4f2bd3920367560218619c0,be 3 year to go,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,09/29/09 12:11 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['be', '3', 'year', 'to', 'go']"
318bf822d4f2bd3920367560218619c0,s electronic be give out,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,08/26/09 04:33 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['s', 'electronic', 'be', 'give', 'out']"
318bf822d4f2bd3920367560218619c0,be celebrate her 90th day with dieting and work whahooo not,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,09/30/09 11:36 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['be', 'celebrate', 'her', '90th', 'day', 'with', 'dieting', 'and', 'work', 'whahooo', 'not']"
318bf822d4f2bd3920367560218619c0,be in love with her new black peacoat who else be pump it be fall,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,10/06/09 11:40 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['be', 'in', 'love', 'with', 'her', 'new', 'black', 'peacoat', 'who', 'else', 'be', 'pump', 'it', 'be', 'fall']"
318bf822d4f2bd3920367560218619c0,be sick in an way she be never be physically sick before feel like a hangover mix with the flu mix with weakness and nausea,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,10/02/09 03:55 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['be', 'sick', 'in', 'an', 'way', 'she', 'be', 'never', 'be', 'physically', 'sick', 'before', 'feel', 'like', 'a', 'hangover', 'mix', 'with', 'the', 'flu', 'mix', 'with', 'weakness', 'and', 'nausea']"
318bf822d4f2bd3920367560218619c0,hate the business that be the united states healthcare system,0.875,0.75,0.5,0.875,0.6875,y,y,n,y,n,09/03/09 02:51 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06,"['hate', 'the', 'business', 'that', 'be', 'the', 'united', 'states', 'healthcare', 'system']"
